t_imu_ms,pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_lin_mps2,ay_lin_mps2,az_lin_mps2,gx_rads,gy_rads,gz_rads,roll_deg,pitch_deg,yaw_deg
7814.0,2025-12-17T00:16:47.951822,0.056018,0.999256,0.026619,-0.001889,0.027843,0.075885,-0.382055,0.034027,0.069431,-0.022992,0.026376,3.043535,-0.301213,3.184066
7854.0,2025-12-17T00:16:47.996068,0.100264,0.999200,0.027110,-0.000557,0.029409,0.098271,-0.412794,0.032797,0.068382,-0.023925,0.026468,3.103705,-0.155135,3.367556
7887.0,2025-12-17T00:16:48.023535,0.127731,0.999190,0.026924,-0.001340,0.029883,0.084417,-0.474782,0.007633,0.107235,-0.024172,0.025710,3.079719,-0.245663,3.419519
7928.0,2025-12-17T00:16:48.071897,0.176093,0.999116,0.028083,0.000055,0.031278,0.106233,-0.466123,0.018848,0.108917,-0.021913,0.026285,3.217071,-0.094378,3.583538
7958.0,2025-12-17T00:16:48.102808,0.207004,0.999106,0.027923,-0.000703,0.031737,0.097449,-0.469736,0.011236,0.107825,-0.021296,0.025667,3.196039,-0.182050,3.633750
7992.0,2025-12-17T00:16:48.131588,0.235784,0.999098,0.027636,-0.001403,0.032204,0.077861,-0.458908,0.011607,0.101331,-0.022678,0.026274,3.160448,-0.262652,3.685152
8032.0,2025-12-17T00:16:48.177845,0.282041,0.999007,0.029081,0.000020,0.033762,0.103068,-0.508775,0.016529,0.122061,-0.017624,0.026439,3.331136,-0.110185,3.868032
8066.0,2025-12-17T00:16:48.203758,0.307954,0.999007,0.028437,-0.000609,0.034297,0.086413,-0.513081,0.007730,0.084895,-0.016218,0.027281,3.254796,-0.181531,3.927389
8101.0,2025-12-17T00:16:48.235661,0.339857,0.999021,0.027319,-0.001204,0.034770,0.076114,-0.462304,0.012793,0.056164,-0.016648,0.025931,3.124196,-0.246678,3.979960
8143.0,2025-12-17T00:16:48.281910,0.386106,0.998948,0.027638,0.000306,0.036601,0.109459,-0.477278,0.002492,0.057049,-0.013587,0.026356,3.166612,-0.080864,4.194453
8183.0,2025-12-17T00:16:48.327472,0.431668,0.998956,0.026634,-0.000349,0.037102,0.100070,-0.421930,0.013793,0.062770,-0.011247,0.026463,3.048799,-0.153214,4.249939
8220.0,2025-12-17T00:16:48.355544,0.459740,0.998865,0.027750,0.001255,0.038695,0.137511,-0.431580,0.015331,0.099201,-0.016974,0.025698,3.183486,0.020606,4.437464
8252.0,2025-12-17T00:16:48.383308,0.487504,0.998843,0.027918,0.000430,0.039165,0.118437,-0.445366,0.016244,0.124611,-0.019958,0.026284,3.199033,-0.076062,4.488788
8292.0,2025-12-17T00:16:48.431594,0.535790,0.998836,0.027486,-0.000238,0.039627,0.101127,-0.477006,0.004496,0.092113,-0.018447,0.026441,3.146495,-0.152067,4.539703
8327.0,2025-12-17T00:16:48.461588,0.565784,0.998752,0.028198,0.001159,0.041216,0.129402,-0.455377,0.009726,0.083063,-0.017248,0.026485,3.234465,-0.000479,4.726236
8359.0,2025-12-17T00:16:48.491883,0.596079,0.998753,0.027414,0.000424,0.041716,0.112481,-0.482794,-0.000310,0.073577,-0.017705,0.027278,3.141138,-0.082538,4.781234
8401.0,2025-12-17T00:16:48.535923,0.640119,0.998750,0.026766,-0.000287,0.042209,0.095139,-0.420622,0.021150,0.081214,-0.017044,0.026708,3.063417,-0.162253,4.835610
8435.0,2025-12-17T00:16:48.566745,0.670941,0.998649,0.027640,0.001081,0.043980,0.128796,-0.444391,0.005881,0.089553,-0.018441,0.026555,3.170124,-0.015633,5.042903
8474.0,2025-12-17T00:16:48.611460,0.715657,0.998639,0.027145,0.000162,0.044527,0.120434,-0.440553,0.005243,0.090977,-0.018010,0.026514,3.108672,-0.119936,5.102735
