t_imu_ms,pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_lin_mps2,ay_lin_mps2,az_lin_mps2,gx_rads,gy_rads,gz_rads,vx_mps,vy_mps,vz_mps,px_m,py_m,pz_m,roll_deg,pitch_deg,yaw_deg
245459.0,2025-12-16T03:17:54.168134,2.007403,-0.372072,-0.008624,0.003422,-0.928157,0.035543,-0.126414,0.036632,-0.055531,0.003554,0.004046,-2.270163,2.603041,0.706799,-53.685562,-74.886192,491.004547,0.003778,-1.063233,136.311023
245496.0,2025-12-16T03:17:54.228004,2.067273,-0.372427,-0.007962,0.004173,-0.928018,0.028284,-0.143340,0.077120,-0.050993,0.002089,0.004877,-2.254141,2.583473,0.704632,-53.774990,-74.783676,491.032440,-0.103998,-1.024848,136.268303
245532.0,2025-12-16T03:17:54.288251,2.127520,-0.372398,-0.000604,-0.003934,-0.928065,-0.037386,0.069726,0.056763,-0.050655,0.004091,0.005083,-2.240291,2.568546,0.702886,-53.859882,-74.686363,491.059021,0.444184,0.103697,136.272926
245575.0,2025-12-16T03:17:54.290276,2.129545,-0.372266,-0.009617,0.003228,-0.928071,0.061878,-0.125429,0.055945,-0.060027,0.004611,0.004349,-2.225913,2.554019,0.700703,-53.944199,-74.589661,491.085510,0.066914,-1.160564,136.286131
245612.0,2025-12-16T03:17:54.406832,2.246101,-0.372371,-0.008763,0.003764,-0.928035,0.037397,-0.139521,0.075096,-0.048865,0.004749,0.004154,-2.209131,2.534390,0.698677,-54.034004,-74.486626,491.113861,-0.026385,-1.092645,136.274295
245648.0,2025-12-16T03:17:54.407829,2.247098,-0.372355,-0.001473,-0.004435,-0.928079,-0.036288,0.071494,0.061407,-0.047736,0.003204,0.004896,-2.195395,2.519841,0.696838,-54.117336,-74.390999,491.140259,0.534558,0.032543,136.277750
245688.0,2025-12-16T03:17:54.409889,2.249158,-0.371916,-0.001166,-0.003631,-0.928258,-0.040971,0.060444,0.059858,-0.049021,0.004382,0.005088,-2.183163,2.509005,0.694667,-54.200306,-74.295708,491.166626,0.435936,0.030671,136.332081
245727.0,2025-12-16T03:17:54.467956,2.307225,-0.371783,-0.009860,0.004048,-0.928259,0.066202,-0.144396,0.056205,-0.054087,0.003109,0.004350,-2.169105,2.494171,0.692366,-54.282661,-74.201035,491.192871,-0.010524,-1.221308,136.346267
245763.0,2025-12-16T03:17:54.468949,2.308218,-0.371772,-0.001819,-0.003375,-0.928316,-0.034672,0.042886,0.071089,-0.050674,0.001992,0.004946,-2.155113,2.479178,0.690251,-54.363991,-74.107498,491.218872,0.436478,-0.049741,136.349632
245801.0,2025-12-16T03:17:54.528280,2.367549,-0.371328,-0.001455,-0.002585,-0.928497,-0.036803,0.036962,0.054887,-0.050571,0.003294,0.004305,-2.142416,2.466914,0.687949,-54.449421,-74.009178,491.246277,0.336930,-0.044823,136.404615
245842.0,2025-12-16T03:17:54.646943,2.486212,-0.371186,-0.011633,0.002261,-0.928483,0.108464,-0.124097,0.057736,-0.050545,0.004404,0.004935,-2.127766,2.452179,0.685480,-54.530098,-73.916245,491.272217,0.254279,-1.333983,136.416260
245880.0,2025-12-16T03:17:54.648210,2.487479,-0.371349,-0.010735,0.002983,-0.928427,0.088313,-0.130748,0.048826,-0.051327,0.003116,0.003522,-2.110956,2.434458,0.682874,-54.610115,-73.823997,491.298035,0.139452,-1.269149,136.397966
245915.0,2025-12-16T03:17:54.649221,2.488491,-0.371334,-0.000705,-0.002109,-0.928497,-0.051792,0.035102,0.061372,-0.058624,0.004357,0.004731,-2.097275,2.419827,0.680313,-54.689514,-73.732407,491.323761,0.254430,0.014692,136.404152
245957.0,2025-12-16T03:17:54.708235,2.547504,-0.371200,-0.011456,-0.000477,-0.928482,0.118954,-0.076893,0.052991,-0.054225,0.004680,0.005045,-2.083238,2.406364,0.677825,-54.767780,-73.642052,491.349182,0.538150,-1.198698,136.412115
245992.0,2025-12-16T03:17:54.710228,2.549497,-0.372154,-0.010726,0.001035,-0.928109,0.089658,-0.103959,0.055286,-0.056223,0.004764,0.005127,-2.066666,2.390349,0.675189,-54.845825,-73.551842,491.374634,0.347364,-1.184939,136.296756
246030.0,2025-12-16T03:17:54.767727,2.606996,-0.372142,0.000862,-0.003109,-0.928170,-0.085625,0.059377,0.060305,-0.053540,0.004786,0.004345,-2.052968,2.375835,0.672456,-54.929707,-73.454796,491.402069,0.293930,0.224248,136.304826
246072.0,2025-12-16T03:17:54.828724,2.667993,-0.372038,-0.009405,0.001356,-0.928169,0.074591,-0.089165,0.057376,-0.056045,0.004004,0.003369,-2.040657,2.362740,0.669945,-55.006737,-73.365631,491.427338,0.256781,-1.058190,136.312882
246107.0,2025-12-16T03:17:54.829703,2.668972,-0.371959,-0.008553,0.002071,-0.928208,0.045273,-0.101716,0.066171,-0.055909,0.003002,0.003909,-2.025380,2.346043,0.667409,-55.086609,-73.273132,491.453613,0.144277,-0.998082,136.324036
246150.0,2025-12-16T03:17:54.947382,2.786652,-0.371926,-0.000012,-0.004814,-0.928250,-0.055753,0.077421,0.068305,-0.055087,0.002751,0.005618,-2.013285,2.333246,0.665158,-55.162468,-73.185242,491.478638,0.512637,0.203905,136.331527
246186.0,2025-12-16T03:17:55.006323,2.845592,-0.372480,-0.000038,-0.003237,-0.928035,-0.072670,0.052795,0.063868,-0.055671,0.003487,0.003665,-2.002644,2.322537,0.662655,-55.243706,-73.091064,491.505493,0.345852,0.134174,136.262915
246229.0,2025-12-16T03:17:55.007302,2.846571,-0.372359,-0.010178,0.001576,-0.928032,0.085712,-0.103134,0.036322,-0.049513,0.003666,0.003980,-1.990177,2.309250,0.659718,-55.318737,-73.004028,491.530334,0.266671,-1.149668,136.272485
246262.0,2025-12-16T03:17:55.008304,2.847573,-0.372338,0.001030,-0.003738,-0.928089,-0.084740,0.073024,0.053285,-0.056743,0.005327,0.004871,-1.976769,2.295075,0.656259,-55.400867,-72.908699,491.557587,0.353654,0.269044,136.280725
246308.0,2025-12-16T03:17:55.010305,2.849574,-0.372633,0.000875,-0.002367,-0.927975,-0.101249,0.037589,0.050110,-0.052835,0.002493,0.004278,-1.967054,2.283611,0.653025,-55.483704,-72.812523,491.585083,0.214330,0.194064,136.244072
246344.0,2025-12-16T03:17:55.067024,2.906293,-0.372505,-0.009892,0.000107,-0.927978,0.079202,-0.066657,0.055388,-0.051923,0.003407,0.004927,-1.955311,2.270745,0.650154,-55.557594,-72.726723,491.609619,0.410910,-1.056525,136.253642
246385.0,2025-12-16T03:17:55.127591,2.966861,-0.372440,-0.008962,0.000979,-0.928013,0.057726,-0.082004,0.046222,-0.054922,0.004463,0.003479,-1.938946,2.253911,0.646839,-55.639935,-72.631050,491.637054,0.278466,-0.994897,136.263380
246427.0,2025-12-16T03:17:55.187444,3.026713,-0.372420,0.001298,-0.005962,-0.928044,-0.085386,0.111134,0.038354,-0.049969,0.002285,0.004754,-1.926211,2.240937,0.643191,-55.721142,-72.536613,491.664154,0.578711,0.392507,136.271183
246471.0,2025-12-16T03:17:55.188460,3.027729,-0.372294,-0.007716,0.001210,-0.928082,0.034788,-0.082104,0.063892,-0.047234,0.002565,0.004263,-1.915228,2.229275,0.640235,-55.793770,-72.452103,491.688416,0.200530,-0.872307,136.282769
246505.0,2025-12-16T03:17:55.307024,3.146293,-0.371985,-0.007092,0.001651,-0.928210,0.013703,-0.084083,0.041071,-0.044911,0.001838,0.004133,-1.901662,2.213082,0.637136,-55.870525,-72.362770,491.714111,0.126656,-0.824737,136.321688
246546.0,2025-12-16T03:17:55.308027,3.147296,-0.371962,0.001449,-0.006725,-0.928222,-0.066110,0.135877,0.034259,-0.044332,0.002461,0.004101,-1.889951,2.201050,0.633382,-55.948223,-72.272316,491.740143,0.653545,0.440740,136.328065
246591.0,2025-12-16T03:17:55.309017,3.148286,-0.372042,0.001310,-0.005427,-0.928199,-0.070590,0.107267,0.040349,-0.045773,0.001031,0.004883,-1.880678,2.193414,0.629894,-56.019962,-72.188705,491.764191,0.521369,0.370652,136.317803
246626.0,2025-12-16T03:17:55.368135,3.207405,-0.371912,-0.007997,0.002523,-0.928230,0.040935,-0.099671,0.081574,-0.048549,0.000657,0.004288,-1.868872,2.180739,0.627159,-56.094814,-72.101387,491.789276,0.072440,-0.958255,136.330651
246666.0,2025-12-16T03:17:55.427461,3.266730,-0.371890,0.001538,-0.004846,-0.928263,-0.075001,0.109458,0.078666,-0.053272,0.003784,0.004139,-1.856878,2.167780,0.625090,-56.171333,-72.012077,491.815002,0.449916,0.370108,136.336369
246710.0,2025-12-16T03:17:55.427461,3.266730,-0.371952,0.001487,-0.003586,-0.928244,-0.088272,0.083038,0.056568,-0.053612,0.002955,0.004103,-1.848297,2.159272,0.622701,-56.241093,-71.930611,491.838501,0.318085,0.311055,136.328409
246743.0,2025-12-16T03:17:55.486703,3.325972,-0.371827,-0.009348,0.001756,-0.928253,0.071494,-0.095285,0.061298,-0.053702,0.001934,0.004094,-1.836241,2.146104,0.619782,-56.315300,-71.843895,491.863525,0.211543,-1.069175,136.339267
246790.0,2025-12-16T03:17:55.547390,3.386659,-0.371543,-0.008436,0.002266,-0.928375,0.047127,-0.107809,0.064464,-0.056088,0.004837,0.004091,-1.822566,2.130361,0.617189,-56.384178,-71.763390,491.886810,0.118066,-0.993952,136.375566
246823.0,2025-12-16T03:17:55.548373,3.387643,-0.371528,0.001394,-0.004820,-0.928408,-0.078554,0.105184,0.047508,-0.056724,0.002384,0.004091,-1.810707,2.117258,0.614048,-56.459309,-71.675560,491.912262,0.453519,0.353492,136.381063
246861.0,2025-12-16T03:17:55.607719,3.446989,-0.371408,-0.008140,0.001372,-0.928433,0.048030,-0.087657,0.083057,-0.056087,0.002590,0.004091,-1.799981,2.105773,0.611532,-56.527069,-71.596306,491.935272,0.200466,-0.924516,136.391918
246900.0,2025-12-16T03:17:55.608779,3.448048,-0.371142,-0.007356,0.002025,-0.928545,0.030261,-0.092506,0.050984,-0.058283,0.004219,0.004878,-1.787318,2.090708,0.609063,-56.594433,-71.517502,491.958191,0.097384,-0.868834,136.425811
246939.0,2025-12-16T03:17:55.726553,3.565823,-0.371129,-0.000115,-0.006542,-0.928558,-0.050154,0.123982,0.047288,-0.062842,0.005444,0.004290,-1.776091,2.079158,0.605790,-56.664257,-71.435799,491.981995,0.701027,0.265993,136.430147
246976.0,2025-12-16T03:17:55.727552,3.566821,-0.371250,-0.000039,-0.005012,-0.928520,-0.068026,0.078674,0.056547,-0.060804,0.003359,0.003342,-1.766670,2.070775,0.602585,-56.734600,-71.353401,492.005981,0.534954,0.209077,136.414999
247019.0,2025-12-16T03:17:55.728554,3.567823,-0.371093,-0.010468,0.001088,-0.928536,0.083297,-0.119726,0.046103,-0.052288,0.002836,0.004705,-1.754572,2.057502,0.599329,-56.805187,-71.270645,492.030090,0.329400,-1.160130,136.428022
247056.0,2025-12-16T03:17:55.788815,3.628085,-0.371092,-0.000236,-0.003697,-0.928589,-0.067951,0.054849,0.056020,-0.053356,0.004285,0.004250,-1.743270,2.044648,0.596257,-56.871170,-71.193268,492.052643,0.403486,0.132099,136.434254
247094.0,2025-12-16T03:17:55.850187,3.689456,-0.370909,-0.000043,-0.002595,-0.928666,-0.084212,0.032835,0.046227,-0.061599,0.003869,0.004927,-1.734783,2.034263,0.593068,-56.939430,-71.113213,492.075989,0.278016,0.105782,136.456760
247136.0,2025-12-16T03:17:55.851100,3.690370,-0.370799,-0.010843,-0.001326,-0.928649,0.103351,-0.064260,0.047085,-0.050294,0.002193,0.003524,-1.723598,2.022230,0.589878,-57.003956,-71.037529,492.098053,0.601995,-1.097563,136.461703
247173.0,2025-12-16T03:17:55.966713,3.805982,-0.370325,-0.009768,-0.000827,-0.928851,0.088128,-0.073550,0.027112,-0.050475,0.004142,0.004747,-1.708482,2.007462,0.586130,-57.072018,-70.957619,492.121368,0.502570,-1.004616,136.522123
247208.0,2025-12-16T03:17:55.967710,3.806979,-0.370315,0.001258,-0.003824,-0.928897,-0.098247,0.062961,0.036080,-0.048944,0.001471,0.004261,-1.697960,1.995854,0.582378,-57.136345,-70.882019,492.143433,0.353621,0.296154,136.530431
247247.0,2025-12-16T03:17:55.968679,3.807948,-0.370181,-0.010188,-0.000488,-0.928904,0.090072,-0.080742,0.044253,-0.044534,0.000765,0.004133,-1.686796,1.983419,0.578749,-57.204353,-70.802063,492.166748,0.484183,-1.063784,136.539613
247295.0,2025-12-16T03:17:56.027584,3.866853,-0.370170,-0.009238,0.000448,-0.928918,0.060160,-0.083254,0.053802,-0.054823,0.004659,0.004915,-1.671614,1.967119,0.575248,-57.276649,-70.717018,492.191589,0.344192,-1.002398,136.542878
247332.0,2025-12-16T03:17:56.087615,3.926884,-0.370168,0.000153,-0.005494,-0.928949,-0.071968,0.082905,0.041159,-0.053229,0.003184,0.004306,-1.661464,1.956008,0.572141,-57.339325,-70.643242,492.213165,0.578316,0.249347,136.548652
247372.0,2025-12-16T03:17:56.089084,3.928353,-0.370023,-0.008840,0.001661,-0.928979,0.047218,-0.100273,0.040290,-0.048086,0.002011,0.004934,-1.651591,1.944611,0.568790,-57.401726,-70.569778,492.234650,0.198034,-1.011515,136.562332
247406.0,2025-12-16T03:17:56.147582,3.986851,-0.370438,-0.008278,0.002530,-0.928817,0.031450,-0.113805,0.061514,-0.049112,0.001705,0.005098,-1.639810,1.929583,0.565810,-57.464077,-70.496391,492.256134,0.082136,-0.988464,136.512313
247445.0,2025-12-16T03:17:56.266813,4.106082,-0.370415,-0.000793,-0.005457,-0.928850,-0.046160,0.095479,0.081829,-0.049378,0.000837,0.005141,-1.629856,1.918318,0.563599,-57.525990,-70.423531,492.277527,0.614548,0.147268,136.517711
247489.0,2025-12-16T03:17:56.267801,4.107070,-0.370502,-0.000755,-0.004336,-0.928821,-0.053201,0.064685,0.048464,-0.046292,0.001400,0.004363,-1.621521,1.910393,0.561133,-57.587490,-70.351112,492.298798,0.493563,0.103722,136.506886
247523.0,2025-12-16T03:17:56.267801,4.107070,-0.370383,-0.009797,0.002913,-0.928823,0.062881,-0.124521,0.061086,-0.048647,0.001547,0.003372,-1.611161,1.898347,0.558268,-57.648819,-70.278854,492.320038,0.105784,-1.166490,136.518034
