beta,S_h [m^2],(x_h - x_CG) [m] (with CLh=-0.400),CLh_required_for_trim,V_H
0.2,0.004712000000000001,1.4125069999999997,-0.9416713333333332,2.8301886792452833
0.20267558528428095,0.004775036789297659,1.3938600429042904,-0.9292400286028603,2.868050735154919
0.2053511705685619,0.004838073578595318,1.3756989999999998,-0.9171326666666667,2.9059127910645546
0.20802675585284283,0.0049011103678929776,1.358005122186495,-0.90533674812433,2.943774846974191
0.21070234113712377,0.004964147157190637,1.3407606126984124,-0.8938404084656083,2.981636902883827
0.21337792642140468,0.005027183946488295,1.3239485673981188,-0.8826323782654127,3.0194989587934624
0.21605351170568562,0.005090220735785953,1.3075529195046438,-0.8717019463364294,3.057361014703098
0.21872909698996656,0.0051532575250836125,1.2915583883792048,-0.8610389255861366,3.095223070612734
0.2214046822742475,0.005216294314381272,1.275950432024169,-0.8506336213494461,3.1330851265223703
0.22408026755852845,0.005279331103678931,1.2607152029850746,-0.8404768019900496,3.1709471824320064
0.22675585284280939,0.005342367892976589,1.2458395073746313,-0.8305596715830875,3.208809238341642
0.22943143812709033,0.005405404682274248,1.2313107667638483,-0.8208738445092323,3.246671294251278
0.23210702341137124,0.005468441471571907,1.2171169827089336,-0.8114113218059559,3.2845333501609133
0.2347826086956522,0.005531478260869567,1.2032467037037033,-0.8021644691358023,3.3223954060705503
0.23745819397993312,0.005594515050167225,1.189688994366197,-0.7931259962441314,3.3602574619801855
0.24013377926421406,0.005657551839464883,1.1764334066852367,-0.784288937790158,3.398119517889821
0.242809364548495,0.0057205886287625424,1.1634699531680441,-0.7756466354453627,3.4359815737994572
0.24548494983277594,0.005783625418060202,1.150789081743869,-0.7671927211625794,3.4738436297090933
0.24816053511705688,0.005846662207357861,1.138381652291105,-0.7589211015274033,3.5117056856187294
0.2508361204013378,0.005909698996655518,1.1262389146666667,-0.7508259431111113,3.549567741528364
0.25351170568561876,0.005972735785953178,1.1143524881266489,-0.7429016587510994,3.587429797438001
0.2561872909698997,0.0060357725752508366,1.1027143420365535,-0.7351428946910358,3.6252918533476364
0.25886287625418064,0.006098809364548497,1.0913167777777775,-0.7275445185185184,3.6631539092572734
0.26153846153846155,0.006161846153846155,1.0801524117647057,-0.7201016078431373,3.7010159651669086
0.2642140468227425,0.006224882943143814,1.0692141594936706,-0.7128094396624473,3.7388780210765447
0.26688963210702343,0.006287919732441472,1.0584952205513785,-0.7056634803675856,3.7767400769861803
0.26956521739130435,0.006350956521739131,1.047989064516129,-0.698659376344086,3.814602132895816
0.2722408026755853,0.006413993311036791,1.0376894176904174,-0.6917929451269451,3.8524641888054525
0.2749163879598662,0.006477030100334449,1.0275902506082724,-0.6850601670721816,3.890326244715088
0.2775919732441472,0.006540066889632108,1.01768576626506,-0.6784571775100401,3.9281883006247242
0.2802675585284281,0.0066031036789297665,1.0079703890214795,-0.6719802593476532,3.96605035653436
0.282943143812709,0.006666140468227425,0.9984387541371158,-0.6656258360914107,4.003912412443995
0.28561872909699,0.006729177257525085,0.9890856978922715,-0.6593904652615145,4.041774468353632
0.28829431438127096,0.006792214046822744,0.9799062482598605,-0.6532708321732404,4.079636524263267
0.29096989966555187,0.006855250836120402,0.970895616091954,-0.6472637440613026,4.117498580172904
0.2936454849498328,0.006918287625418061,0.9620491867881549,-0.6413661245254367,4.155360636082539
0.29632107023411375,0.006981324414715721,0.9533625124153496,-0.6355750082768998,4.193222691992175
0.29899665551839466,0.007044361204013379,0.9448313042505593,-0.6298875361670395,4.231084747901812
0.30167224080267563,0.007107397993311038,0.9364514257206207,-0.6243009504804139,4.268946803811447
0.30434782608695654,0.007170434782608696,0.9282188857142856,-0.6188125904761904,4.306808859721083
0.30702341137123745,0.007233471571906355,0.9201298322440087,-0.6134198881626726,4.344670915630718
0.3096989966555184,0.007296508361204015,0.912180546436285,-0.6081203642908567,4.382532971540355
0.3123745819397994,0.007359545150501674,0.9043674368308349,-0.60291162455389,4.420395027449991
0.3150501672240803,0.007422581939799332,0.8966870339702759,-0.597791355980184,4.4582570833596264
0.3177257525083612,0.0074856187290969906,0.8891359852631578,-0.592757323508772,4.496119139269262
0.3204013377926422,0.007548655518394651,0.8817110501043839,-0.587807366736256,4.533981195178899
0.3230769230769231,0.007611692307692309,0.8744090952380952,-0.5829393968253967,4.571843251088534
0.32575250836120406,0.007674729096989968,0.8672270903490759,-0.5781513935660506,4.60970530699817
0.328428093645485,0.007737765886287626,0.8601621038696536,-0.5734414025797692,4.6475673629078065
0.3311036789297659,0.007800802675585285,0.8532112989898989,-0.5688075326599327,4.685429418817441
0.33377926421404686,0.007863839464882944,0.8463719298597194,-0.564247953239813,4.723291474727077
0.3364548494983278,0.007926876254180605,0.8396413379721668,-0.5597608919814445,4.761153530636715
0.33913043478260874,0.007989913043478262,0.8330169487179486,-0.5553446324786324,4.79901558654635
0.34180602006688965,0.008052949832775921,0.8264962681017611,-0.5509975120678408,4.836877642455986
0.34448160535117056,0.008115986622073579,0.8200768796116505,-0.5467179197411004,4.87473969836562
0.34715719063545153,0.008179023411371238,0.8137564412331406,-0.5425042941554271,4.912601754275257
0.3498327759197325,0.008242060200668899,0.8075326826003821,-0.5383551217335881,4.950463810184894
0.3525083612040134,0.008305096989966556,0.8014034022770398,-0.5342689348513598,4.988325866094529
0.3551839464882943,0.008368133779264215,0.7953664651600753,-0.5302443101067168,5.026187922004166
0.3578595317725753,0.008431170568561875,0.7894197999999999,-0.5262798666666666,5.064049977913801
0.3605351170568562,0.008494207357859532,0.7835613970315399,-0.5223742646876933,5.101912033823436
0.36321070234113717,0.008557244147157193,0.7777893057090238,-0.5185262038060159,5.139774089733073
0.3658862876254181,0.00862028093645485,0.7721016325411334,-0.514734421694089,5.177636145642708
0.368561872909699,0.008683317725752508,0.7664965390199638,-0.510997692679976,5.215498201552343
0.37123745819397996,0.008746354515050169,0.7609722396396396,-0.5073148264264263,5.25336025746198
0.37391304347826093,0.008809391304347828,0.7555269999999998,-0.5036846666666667,5.291222313371617
0.37658862876254184,0.008872428093645487,0.7501591349911189,-0.5001060899940792,5.329084369281253
0.37926421404682276,0.008935464882943145,0.7448670070546737,-0.49657800470311586,5.366946425190887
0.3819397993311037,0.008998501672240804,0.7396490245183888,-0.4930993496789259,5.404808481100523
0.38461538461538464,0.009061538461538463,0.7345036399999999,-0.4896690933333333,5.4426705370101605
0.3872909698996656,0.009124575250836122,0.7294293488773748,-0.4862862325849165,5.480532592919796
0.3899665551839465,0.009187612040133781,0.7244246878216122,-0.48294979188107484,5.518394648829432
0.39264214046822743,0.009250648829431439,0.7194882333901192,-0.47965882226007955,5.556256704739067
0.3953177257525084,0.009313685618729098,0.7146186006768189,-0.47641240045121264,5.594118760648703
0.39799331103678937,0.009376722408026759,0.7098144420168065,-0.47320962801120436,5.6319808165583405
0.4006688963210703,0.009439759197324416,0.7050744457429048,-0.4700496304952698,5.669842872467975
0.4033444816053512,0.009502795986622075,0.7003973349917081,-0.4669315566611387,5.707704928377612
0.4060200668896321,0.009565832775919733,0.6957818665568369,-0.46385457770455796,5.7455669842872465
0.40869565217391307,0.009628869565217392,0.691226829787234,-0.4608178865248227,5.783429040196882
0.41137123745819404,0.009691906354515053,0.6867310455284551,-0.45782069701897016,5.821291096106519
0.41404682274247495,0.00975494314381271,0.682293365105008,-0.45486224340333875,5.859153152016154
0.41672240802675586,0.00981797993311037,0.6779126693418941,-0.45194177956126264,5.897015207925791
0.41939799331103683,0.009881016722408029,0.6735878676236043,-0.44905857841573626,5.934877263835427
0.4220735785953178,0.009944053511705688,0.6693178969889064,-0.4462119313259376,5.972739319745063
0.4247491638795987,0.010007090301003347,0.6651017212598423,-0.4434011475065616,6.010601375654699
0.4274247491638796,0.010070127090301004,0.6609383302034428,-0.44062555346896193,6.0484634315643335
0.43010033444816054,0.010133163879598664,0.6568267387247277,-0.4378844924831519,6.086325487473969
0.4327759197324415,0.010196200668896323,0.6527659860896445,-0.43517732405976295,6.124187543383607
0.4354515050167225,0.010259237458193982,0.6487551351766513,-0.4325034234511008,6.162049599293242
0.4381270903010034,0.010322274247491641,0.6447932717557251,-0.4298621811704834,6.199911655202878
0.4408026755852843,0.010385311036789299,0.6408795037936267,-0.4272530025290845,6.2377737111125136
0.44347826086956527,0.010448347826086958,0.6370129607843137,-0.4246753071895425,6.275635767022149
0.4461538461538462,0.010511384615384617,0.6331927931034481,-0.42212852873563217,6.313497822931785
0.44882943143812715,0.010574421404682276,0.629418171385991,-0.4196121142573273,6.351359878841421
0.45150501672240806,0.010637458193979935,0.6256882859259258,-0.41712552395061725,6.389221934751058
0.454180602006689,0.010700494983277594,0.6220023460972016,-0.4146682307314678,6.427083990660694
0.45685618729096994,0.010763531772575252,0.618359579795022,-0.412239719863348,6.464946046570328
0.45953177257525085,0.010826568561872911,0.614759232896652,-0.4098394885977681,6.502808102479965
0.4622073578595318,0.01088960535117057,0.6112005687409551,-0.4074670458273034,6.5406701583896005
0.46488294314381273,0.01095264214046823,0.6076828676258993,-0.4051219117505995,6.578532214299237
0.4675585284280937,0.011015678929765889,0.604205426323319,-0.4028036175488793,6.616394270208873
0.4702341137123746,0.011078715719063546,0.6007675576102418,-0.40051170507349454,6.654256326118508
0.4729096989966556,0.011141752508361207,0.5973685898161243,-0.3982457265440829,6.692118382028145
0.4755852842809365,0.011204789297658864,0.5940078663853726,-0.39600524425691513,6.72998043793778
0.47826086956521746,0.011267826086956523,0.5906847454545453,-0.39378983030303033,6.767842493847416
0.4809364548494984,0.011330862876254183,0.5873985994436717,-0.3915990662957811,6.805704549757053
0.4836120401337793,0.01139389966555184,0.5841488146611342,-0.38943254310742276,6.8435666056666875
0.48628762541806025,0.011456936454849501,0.5809347909215955,-0.387289860614397,6.881428661576324
0.48896321070234117,0.011519973244147158,0.5777559411764706,-0.3851706274509804,6.91929071748596
0.49163879598662213,0.011583010033444818,0.5746116911564625,-0.38307446077097507,6.957152773395595
0.49431438127090305,0.011646046822742477,0.5715014790257104,-0.3810009860171403,6.995014829305231
0.496989966555184,0.011709083612040136,0.5684247550471063,-0.37894983669807086,7.032876885214868
0.4996655518394649,0.011772120401337795,0.5653809812583668,-0.37692065417224446,7.070738941124504
0.5023411371237458,0.011835157190635453,0.5623696311584554,-0.3749130874389703,7.108600997034139
0.5050167224080269,0.011898193979933113,0.5593901894039733,-0.3729267929359823,7.146463052943775
0.5076923076923077,0.01196123076923077,0.5564421515151515,-0.37096143434343437,7.18432510885341
0.5103678929765887,0.01202426755852843,0.5535250235910877,-0.36901668239405855,7.222187164763047
0.5130434782608696,0.01208730434782609,0.5506383220338982,-0.3670922146892655,7.260049220672682
0.5157190635451505,0.012150341137123747,0.5477815732814526,-0.36518771552096846,7.297911276582318
0.5183946488294315,0.012213377926421408,0.544954313548387,-0.36330287569892467,7.335773332491955
0.5210702341137123,0.012276414715719063,0.5421560885750963,-0.36143739238339756,7.373635388401589
0.5237458193979934,0.012339451505016724,0.5393864533844188,-0.35959096892294595,7.411497444311226
0.5264214046822743,0.012402488294314383,0.5366449720457432,-0.3577633146971622,7.449359500220862
0.5290969899665552,0.01246552508361204,0.5339312174462705,-0.3559541449641804,7.487221556130497
0.5317725752508362,0.012528561872909702,0.5312447710691823,-0.35416318071278824,7.5250836120401345
0.5344481605351171,0.01259159866220736,0.528585222778473,-0.35239014851898204,7.56294566794977
0.537123745819398,0.012654635451505018,0.5259521706102117,-0.3506347804068078,7.600807723859406
0.5397993311036791,0.01271767224080268,0.5233452205700122,-0.3488968137133415,7.638669779769042
0.5424749163879599,0.012780709030100335,0.5207639864364981,-0.3471759909576655,7.676531835678676
0.5451505016722409,0.012843745819397996,0.518208089570552,-0.34547205971370143,7.714393891588314
0.5478260869565218,0.012906782608695655,0.5156771587301586,-0.3437847724867724,7.75225594749795
0.5505016722408027,0.012969819397993312,0.513170829890644,-0.34211388659376263,7.790118003407585
0.5531772575250837,0.013032856187290973,0.5106887460701329,-0.3404591640467553,7.8279800593172215
0.5558528428093645,0.013095892976588629,0.5082305571600482,-0.33882037144003213,7.865842115226855
0.5585284280936456,0.01315892976588629,0.505795919760479,-0.33719727984031933,7.903704171136494
0.5612040133779265,0.013221966555183949,0.5033844970202621,-0.3355896646801748,7.9415662270461285
0.5638795986622074,0.013285003344481607,0.5009959584816133,-0.3339973056544089,7.979428282955764
0.5665551839464884,0.013348040133779267,0.49862997992916164,-0.33241998661944117,8.0172903388654
0.5692307692307692,0.013411076923076923,0.4962862432432433,-0.33085749549549553,8.055152394775035
0.5719063545150502,0.013474113712374584,0.49396443625730985,-0.32930962417153997,8.093014450684672
0.5745819397993311,0.013537150501672243,0.4916642526193247,-0.32777616841288315,8.130876506594308
0.577257525083612,0.0136001872909699,0.4893853916570104,-0.3262569277713403,8.168738562503945
0.5799331103678931,0.013663224080267562,0.4871275582468281,-0.3247517054978854,8.206600618413582
0.582608695652174,0.01372626086956522,0.48489046268656705,-0.3232603084577114,8.244462674323216
0.5852842809364549,0.013789297658862878,0.48267382057142855,-0.32178254704761905,8.282324730232851
0.5879598662207358,0.013852334448160537,0.48047735267349256,-0.3203182351156617,8.320186786142488
0.5906354515050167,0.013915371237458195,0.47830078482446203,-0.31886718988297474,8.358048842052122
0.5933110367892978,0.013978408026755856,0.47614384780157826,-0.3174292318677189,8.395910897961759
0.5959866220735787,0.014041444816053515,0.4740062772166105,-0.3160041848110737,8.433772953871395
0.5986622073578596,0.014104481605351172,0.4718878134078212,-0.3145918756052141,8.471635009781032
0.6013377926421406,0.014167518394648833,0.46978820133481636,-0.3131921342232109,8.509497065690669
0.6040133779264214,0.014230555183946489,0.46770719047619047,-0.3118047936507937,8.547359121600302
0.6066889632107024,0.01429359197324415,0.46564453472987866,-0.3104296898199191,8.58522117750994
0.6093645484949833,0.014356628762541809,0.463599992316136,-0.30906666154409074,8.623083233419575
0.6120401337792643,0.014419665551839466,0.46157332568306003,-0.3077155504553734,8.66094528932921
0.6147157190635453,0.014482702341137127,0.459564301414581,-0.306376200943054,8.698807345238846
0.6173913043478261,0.014545739130434783,0.4575726901408451,-0.30504846009389674,8.736669401148482
0.6200668896321071,0.014608775919732444,0.4555982664509169,-0.3037321776339446,8.774531457058119
0.622742474916388,0.014671812709030103,0.45364080880773355,-0.30242720587182237,8.812393512967756
0.6254180602006689,0.01473484949832776,0.4517000994652406,-0.3011333996434937,8.85025556887739
0.62809364548495,0.014797886287625421,0.44977592438764635,-0.2998506162584309,8.888117624787027
0.6307692307692307,0.014860923076923077,0.4478680731707317,-0.29857871544715453,8.92597968069666
0.6334448160535118,0.014923959866220738,0.4459763389651531,-0.29731755931010206,8.963841736606296
0.6361204013377927,0.014986996655518397,0.44410051840168235,-0.29606701226778825,9.001703792515935
0.6387959866220736,0.015050033444816055,0.4422404115183246,-0.2948269410122164,9.03956584842557
0.6414715719063546,0.015113070234113716,0.44039582168925956,-0.29359721445950643,9.077427904335206
0.6441471571906355,0.015176107023411375,0.4385665555555555,-0.29237770370370364,9.115289960244843
0.6468227424749164,0.015239143812709032,0.4367524229576008,-0.2911682819717339,9.153152016154477
0.6494983277591975,0.015302180602006693,0.4349532368692069,-0.2899688245794713,9.191014072064114
0.6521739130434783,0.015365217391304349,0.43316881333333335,-0.2887792088888889,9.228876127973747
0.6548494983277593,0.01542825418060201,0.43139897139938704,-0.28759931426625807,9.266738183883387
0.6575250836120402,0.015491290969899669,0.4296435330620548,-0.28642902204136994,9.304600239793022
0.6602006688963211,0.015554327759197326,0.427902323201621,-0.2852682154677474,9.342462295702656
0.6628762541806021,0.015617364548494987,0.4261751695257315,-0.28411677968382104,9.380324351612293
0.6655518394648829,0.015680401337792645,0.42446190251256277,-0.2829746016750419,9.418186407521928
0.668227424749164,0.015743438127090306,0.4227623553553552,-0.2818415702369035,9.456048463431566
0.6709030100334449,0.015806474916387963,0.4210763639082751,-0.28071757593885005,9.4939105193412
0.6735785953177258,0.01586951170568562,0.419403766633565,-0.2796025110890433,9.531772575250837
0.6762541806020068,0.01593254849498328,0.4177444045499505,-0.278496269699967,9.569634631160474
0.6789297658862876,0.015995585284280935,0.416098121182266,-0.27739874745484405,9.607496687070107
0.6816053511705686,0.0160586220735786,0.4144647625122668,-0.27630984167484457,9.645358742979745
0.6842809364548496,0.016121658862876257,0.4128441769305962,-0.27522945128706416,9.68322079888938
0.6869565217391305,0.016184695652173915,0.4112362151898734,-0.274157476793249,9.721082854799015
0.6896321070234115,0.016247732441471575,0.40964073035887477,-0.2730938202392499,9.758944910708651
0.6923076923076923,0.01631076923076923,0.40805757777777785,-0.27203838518518525,9.796806966618286
0.6949832775919733,0.016373806020066894,0.4064866150144369,-0.2709910766762913,9.834669022527924
0.6976588628762542,0.01643684280936455,0.4049277018216682,-0.2699518012144455,9.872531078437559
0.7003344481605351,0.01649987959866221,0.40338070009551097,-0.2689204667303407,9.910393134347194
0.7030100334448162,0.01656291638795987,0.4018454738344433,-0.26789698255629557,9.948255190256832
0.705685618729097,0.016625953177257524,0.40032188909952615,-0.2668812593996841,9.986117246166463
0.708361204013378,0.016688989966555188,0.39880981397544846,-0.2658732093169657,10.023979302076103
0.711036789297659,0.01675202675585285,0.3973091185324552,-0.2648727456883035,10.061841357985742
0.7137123745819398,0.016815063545150503,0.3958196747891284,-0.2638797831927523,10.099703413895375
0.7163879598662208,0.016878100334448164,0.3943413566760037,-0.26289423778400245,10.137565469805011
0.7190635451505016,0.016941137123745818,0.3928740400000001,-0.2619160266666667,10.175427525714644
0.7217391304347827,0.017004173913043482,0.39141760240963847,-0.26094506827309233,10.213289581624283
0.7244147157190637,0.017067210702341143,0.38997192336103403,-0.2599812822406894,10.25115163753392
0.7270903010033445,0.017130247491638797,0.3885368840846366,-0.25902458938975775,10.289013693443552
0.7297658862876255,0.017193284280936458,0.3871123675527039,-0.25807491170180263,10.32687574935319
0.7324414715719065,0.01725632107023412,0.38569825844748845,-0.25713217229832563,10.364737805262829
0.7351170568561873,0.017319357859531776,0.38429444313011824,-0.2561962954200788,10.402599861172463
0.7377926421404684,0.017382394648829437,0.38290080961015405,-0.25526720640676936,10.4404619170821
0.7404682274247492,0.01744543143812709,0.38151724751580846,-0.2543448316772057,10.478323972991733
0.7431438127090302,0.017508468227424752,0.38014364806480644,-0.25342909870987096,10.51618602890137
0.7458193979933112,0.017571505016722413,0.37877990403587436,-0.25251993602391626,10.554048084811006
0.748494983277592,0.01763454180602007,0.37742590974083995,-0.25161727316056,10.591910140720643
0.751170568561873,0.01769757859531773,0.3760815609973285,-0.2507210406648857,10.62977219663028
0.7538461538461538,0.017760615384615385,0.3747467551020408,-0.24983117006802724,10.667634252539912
0.7565217391304349,0.017823652173913046,0.37342139080459763,-0.2489475938697318,10.705496308449549
0.7591973244147159,0.017886688963210707,0.37210536828193824,-0.2480702455212922,10.743358364359185
0.7618729096989967,0.017949725752508364,0.3707985891132572,-0.24719905940883816,10.78122042026882
0.7645484949832777,0.018012762541806025,0.36950095625546797,-0.24633397083697864,10.819082476178458
0.7672240802675585,0.01807579933110368,0.3682123740191805,-0.245474916012787,10.856944532088091
