l_h [m],beta_from_VH,beta_from_trim(CLh=-0.40),VH_target
0.2553511705685618,0.1329541584806811,1.0877594544859202,0.5
0.25652173913043474,0.13234745762711866,1.0827957542372881,0.5
0.25769230769230766,0.13174626865671643,1.0778771492537313,0.5
0.2588628762541806,0.13115051679586565,1.0730030277777778,0.5
0.2600334448160535,0.13056012861736335,1.0681727890675239,0.5
0.2612040133779264,0.12997503201024327,1.0633858431498078,0.5
0.26237458193979935,0.12939515615041428,1.058641610579987,0.5
0.2635451505016722,0.12882043147208125,1.0539395222081216,0.5
0.26471571906354513,0.1282507896399242,1.0492790189513581,0.5
0.26588628762541805,0.1276861635220126,1.044659551572327,0.5
0.26705685618729097,0.12712648716343145,1.0400805804633686,0.5
0.26822742474916383,0.12657169576059854,1.035541575436409,0.5
0.26939799331103675,0.1260217256362508,1.0310420155183115,0.5
