mass_kg,chord_m,span_m,wing_area_m2,Vmin_theo_m_s,sink_rate_m_s,CL_at_Vmin,CD_at_Vmin,glide_at_Vmin,Vstall_m_s
0.1,0.01,0.2,0.002,24.151337033292577,1.4072802865292886,1.3729368492956535,0.07999999999999999,17.16171061619567,21.092604371762
0.1,0.01,0.2325,0.0023250000000000002,21.572300304370053,1.165841208476563,1.480290807874885,0.07999999999999999,18.503635098436067,19.562922120134015
0.1,0.01,0.265,0.00265,19.555965835080766,0.989944292751981,1.5803689947616306,0.08000000000000002,19.75461243452038,18.32408373335276
0.1,0.01,0.2975,0.0029749999999999998,17.93074968364278,0.8566617696548416,1.6744764684309215,0.08000000000000002,20.930955855386514,17.29424947771448
0.1,0.01,0.33,0.0033000000000000004,16.5893060900955,0.7525332156180218,1.7635693145022384,0.07999999999999999,22.044616431277984,16.42057023303344
0.1,0.01,0.36250000000000004,0.0036250000000000006,15.460825095844934,0.6691647957190893,1.848372800811271,0.08000000000000003,23.10466001014088,15.667193207396428
0.1,0.01,0.395,0.00395,14.49658991509786,0.6010654004230345,1.9294525893382062,0.08000000000000004,24.118157366727562,15.0088237200684
0.1,0.01,0.4275,0.004275,13.661915221845641,0.5445000823483747,2.0072599677742073,0.08000000000000004,25.09074959717758,14.42703698301633
0.1,0.01,0.46,0.0046,12.931392730111819,0.4968448688326696,2.0821618241515036,0.08000000000000003,26.027022801893786,13.908051455802475
0.1,0.01,0.4925,0.004925,12.285957232184925,0.45620527756436885,2.1544612193490322,0.07999999999999999,26.930765241862904,13.44132515801631
0.1,0.01,0.525,0.00525,11.711005845790622,0.4211811919788011,2.22441192889355,0.07999999999999999,27.80514911116938,13.018638055951767
0.1,0.01,0.5575000000000001,0.005575000000000001,11.195152696621827,0.39071673124645073,2.2922289835723073,0.08000000000000002,28.65286229465384,12.633473355910546
0.1,0.01,0.5900000000000001,0.005900000000000001,10.729380981162906,0.3640014251790005,2.3580964774270656,0.08000000000000002,29.47620596783831,12.280589054271351
0.1,0.01,0.6225,0.0062250000000000005,10.306451371607771,0.3404034114915672,2.4221734621159854,0.08000000000000002,30.27716827644981,11.955714255208019
0.1,0.01,0.655,0.00655,9.920480329609289,0.319423212841052,2.48459847144442,0.08000000000000004,31.057480893055235,11.655329471715994
0.1,0.01,0.6875,0.006875,9.5666337662056,0.3006610850704015,2.545493046156078,0.08,31.818663076950973,11.376504773146815
0.1,0.01,0.72,0.0072,9.240900689918831,0.28379352215222975,2.6049645164097637,0.08000000000000002,32.56205645512203,11.116778599932145
0.1,0.01,0.7525,0.007525,8.93992338919329,0.26855606713682734,2.663108224514911,0.08000000000000003,33.288852806436374,10.874065696252936
0.1,0.01,0.7849999999999999,0.00785,8.660868262764373,0.2547305466953151,2.7200093196906447,0.08000000000000002,34.00011649613305,10.646586237763415
0.1,0.01,0.8175000000000001,0.008175000000000002,8.401326332372909,0.2421354609676689,2.7757442214528654,0.08000000000000002,34.696802768160815,10.432810619146021
0.1,0.01,0.8500000000000001,0.0085,8.159235738247862,0.23061865846021423,2.830381823474348,0.08000000000000002,35.379772793429346,10.231415969898773
0.1,0.01,0.8825000000000001,0.008825000000000001,7.932820726134456,0.2200516888493656,2.883984492048975,0.08000000000000003,36.04980615061217,10.041251563399491
0.1,0.01,0.915,0.00915,7.720543153385084,0.21032540362445817,2.9366089004332854,0.08000000000000003,36.707611255416055,9.861311046674924
0.1,0.01,0.9475,0.009475,7.52106360245387,0.20134649565204216,2.98830673088105,0.08000000000000002,37.35383413601312,9.690709956360017
0.1,0.01,0.98,0.0098,7.333209941767622,0.1930347528933902,3.0391252691447237,0.07999999999999999,37.989065864309055,9.52866737137041
0.1,0.01,1.0125,0.010125,7.155951713568171,0.18532086077751952,3.089107910915221,0.08000000000000002,38.61384888644025,9.374490831894223
0.1,0.01,1.045,0.01045,6.988379120489236,0.1781446300217944,3.1382945956369377,0.08000000000000004,39.2286824454617,9.227563859003899
0.1,0.01,1.0775000000000001,0.010775000000000002,6.829685670883496,0.17145355722996397,3.1867221800353125,0.08000000000000004,39.83402725044138,9.087335560982526
0.1,0.01,1.11,0.0111,6.67915375703329,0.16520164789653205,3.234424761291259,0.08000000000000002,40.43030951614073,8.95331192618177
0.1,0.01,1.1425,0.011425000000000001,6.536142601000564,0.15934844789982278,3.281433957918248,0.08000000000000002,41.0179244739781,8.825048488246344
0.1,0.01,1.175,0.01175,6.400078124478048,0.1538582418252222,3.327779154917589,0.08000000000000002,41.59723943646985,8.702144115186575
0.1,0.01,1.2075,0.012075,6.270444391869262,0.14869938567787908,3.3734877186124494,0.08000000000000002,42.16859648265561,8.584235724301884
0.1,0.01,1.24,0.0124,6.1467763473199035,0.1438437485348563,3.4185851856219753,0.08000000000000002,42.73231482027468,8.470993764146295
0.1,0.01,1.2725,0.012725,6.02865362188696,0.1392662430314115,3.463095429681232,0.08000000000000002,43.28869287101539,8.362118335350702
0.1,0.01,1.305,0.013049999999999999,5.915695230370025,0.13494442869355527,3.5070408094010035,0.08000000000000002,43.83801011751254,8.257335846215252
0.1,0.01,1.3375,0.013375,5.80755501142369,0.1308581753239668,3.5504422995634006,0.08000000000000002,44.3805287445425,8.156396118074564
0.1,0.01,1.3699999999999999,0.013699999999999999,5.7039176915652074,0.12698937614436936,3.593319608141484,0.08000000000000004,44.916495101768525,8.059069870654946
0.1,0.01,1.4025,0.014025000000000001,5.6044954751967575,0.12332170236008448,3.6356912808954305,0.08,45.44614101119288,7.965146529843539
