t_imu_ms,pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_lin_mps2,ay_lin_mps2,az_lin_mps2,gx_rads,gy_rads,gz_rads,roll_deg,pitch_deg,yaw_deg
1546937.0,2025-12-15T04:19:23.417345,0.077858,-0.214151,-0.009580,-0.010221,-0.976700,0.023640,0.049898,0.024640,-0.004369,0.023416,0.000021,1.379273,-0.821393,155.256188
1546978.0,2025-12-15T04:19:24.437382,1.097896,-0.214031,-0.009548,0.001521,-0.976779,-0.041946,-0.185537,0.004926,-0.005762,0.010635,0.000949,0.063926,-1.106146,155.280822
1547013.0,2025-12-15T04:19:24.437382,1.097896,-0.215437,-0.009626,0.001713,-0.976469,-0.044675,-0.182240,0.040445,-0.014089,0.000201,0.001983,0.045991,-1.119419,155.116052
1547052.0,2025-12-15T04:19:24.442871,1.103384,-0.215496,-0.010006,-0.009916,-0.976403,0.011969,0.026755,0.024534,-0.010598,-0.016801,0.002243,1.356879,-0.874734,155.097837
1547096.0,2025-12-15T04:19:24.442871,1.103384,-0.215515,-0.000311,-0.002317,-0.976498,-0.187573,-0.090931,0.013231,-0.000002,-0.018688,0.001500,0.266892,0.022451,155.108479
1547140.0,2025-12-15T04:19:24.442871,1.103384,-0.217176,-0.001004,-0.002132,-0.976130,-0.171925,-0.093304,0.059508,0.000116,-0.003221,0.000529,0.263486,-0.059270,154.913343
1547170.0,2025-12-15T04:19:24.442871,1.103384,-0.217153,-0.010241,-0.010188,-0.976031,0.038349,0.019925,0.041953,-0.001463,-0.002482,-0.000524,1.394617,-0.891877,154.902696
1547220.0,2025-12-15T04:19:24.444102,1.104615,-0.219417,-0.010416,-0.009307,-0.975531,0.034555,0.009180,0.030355,-0.001048,-0.000704,0.000019,1.302533,-0.930423,154.637349
1547252.0,2025-12-15T04:19:24.444102,1.104615,-0.219485,0.000631,-0.004495,-0.975605,-0.192304,-0.036860,0.033868,-0.000143,-0.001861,0.000155,0.486711,0.183607,154.642925
1547295.0,2025-12-15T04:19:24.444102,1.104615,-0.219427,-0.010389,-0.009094,-0.975531,0.034752,0.004727,0.009058,-0.003115,-0.002945,-0.000610,1.278078,-0.932783,154.636324
