t_imu_ms,pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_lin_mps2,ay_lin_mps2,az_lin_mps2,gx_rads,gy_rads,gz_rads,roll_deg,pitch_deg,yaw_deg
42983.0,2025-12-15T02:10:43.273360,0.063730,0.757563,0.410569,0.072004,0.502340,-8.067215,8.179941,-7.903519,-0.189231,-3.602118,-0.820180,46.782226,-17.661665,59.407564
43008.0,2025-12-15T02:10:43.294240,0.084611,0.753389,0.436494,0.051778,0.489078,-5.659561,7.826541,-7.167289,0.623565,-2.612488,0.151341,49.100241,-20.422586,56.573304
43037.0,2025-12-15T02:10:43.332277,0.122647,0.748341,0.458727,0.031122,0.478107,-5.109796,8.494224,-6.487713,0.433948,-2.395174,0.326044,51.138814,-23.082856,53.987453
43056.0,2025-12-15T02:10:43.363929,0.154299,0.760413,0.472623,0.016102,0.445129,-3.200488,8.808313,-6.329453,-0.459808,-2.353628,-1.884379,52.985301,-23.345071,48.929596
43081.0,2025-12-15T02:10:43.369914,0.160284,0.778414,0.479550,-0.001220,0.405095,-1.796258,6.410942,-6.541447,-0.895502,-2.962959,-2.541647,54.082610,-22.981059,43.138234
43105.0,2025-12-15T02:10:43.551598,0.341969,0.790172,0.479691,-0.025019,0.380656,-0.705650,7.180547,-6.533030,-1.304563,-2.524071,-1.049212,53.918650,-23.874380,39.168896
43130.0,2025-12-15T02:10:43.552579,0.342950,0.803642,0.478654,-0.039663,0.351392,1.157081,6.166873,-7.453412,-1.139447,-2.086247,-1.777853,54.003401,-23.586988,35.088681
43153.0,2025-12-15T02:10:43.552579,0.342950,0.814960,0.482611,-0.039823,0.318341,2.692933,6.648461,-6.679852,-0.323455,-1.393825,-2.590650,55.103225,-21.849952,31.172527
43177.0,2025-12-15T02:10:43.555593,0.345964,0.811353,0.499679,-0.049527,0.299289,3.625180,6.512970,-5.986051,0.754593,-1.600486,-1.146151,57.601116,-22.300506,28.126695
43205.0,2025-12-15T02:10:43.555593,0.345964,0.796381,0.521607,-0.079037,0.295730,3.657253,5.872417,-5.289580,1.347945,-2.750972,1.258151,60.513020,-25.746934,25.556684
43227.0,2025-12-15T02:10:43.559594,0.349964,0.779953,0.536031,-0.120639,0.299650,3.491619,4.895014,-4.761343,0.611847,-2.832997,2.199844,62.583063,-30.625845,23.134895
43249.0,2025-12-15T02:10:43.559594,0.349964,0.768180,0.541239,-0.161954,0.301217,3.878824,6.115386,-2.199329,-0.377783,-2.601835,1.937789,63.768317,-35.091238,20.568196
43279.0,2025-12-15T02:10:43.566578,0.356949,0.759572,0.542523,-0.191817,0.303192,2.968434,4.484624,-2.967373,-0.454482,-1.584507,1.333784,64.492021,-38.343444,18.777436
43298.0,2025-12-15T02:10:43.580577,0.370948,0.750966,0.537519,-0.213928,0.318368,1.790834,3.832803,-2.585534,-0.469396,-0.436152,2.070947,63.772942,-41.572152,19.374853
43327.0,2025-12-15T02:10:43.624226,0.414597,0.733799,0.522802,-0.246052,0.357317,0.663957,3.387239,-2.995941,-0.329846,-0.165575,4.625452,60.672060,-47.283400,23.189418
43347.0,2025-12-15T02:10:43.639749,0.430120,0.704736,0.518229,-0.269302,0.402819,-2.677791,5.664504,-1.053017,0.969776,0.392623,4.899225,58.242982,-52.851937,28.553687
43373.0,2025-12-15T02:10:43.669752,0.460123,0.675629,0.524931,-0.281583,0.434378,-5.349982,5.098866,-2.186075,1.662198,0.021911,3.435551,58.004799,-56.775256,32.120580
43393.0,2025-12-15T02:10:43.684608,0.474978,0.651484,0.510779,-0.304470,0.471138,-4.734582,2.512493,-3.983380,0.277354,0.283966,4.345287,52.284472,-61.403161,39.250682
43419.0,2025-12-15T02:10:43.699142,0.489512,0.630672,0.469799,-0.338007,0.517003,-6.660841,2.416878,-5.500275,-1.524008,1.237378,5.867549,36.368574,-65.799833,54.693344
43445.0,2025-12-15T02:10:43.730006,0.520376,0.615853,0.408377,-0.368481,0.564069,-8.230871,2.860460,-7.791845,-2.761845,2.666963,6.565298,12.466238,-66.144345,76.837591
43466.0,2025-12-15T02:10:43.759727,0.550097,0.612781,0.334683,-0.405351,0.590066,-11.813334,4.158776,-13.320956,-4.664407,2.388929,5.052623,-8.667068,-63.094268,93.163550
43490.0,2025-12-15T02:10:43.774556,0.564927,0.631765,0.208732,-0.490416,0.562847,-3.599289,5.967782,-15.235958,-12.426989,2.038457,4.720260,-33.728763,-58.718162,102.751357
43517.0,2025-12-15T02:10:43.804690,0.595061,0.648545,-0.022426,-0.601500,0.465923,6.233332,5.758704,-18.387520,-22.605589,4.204139,5.749305,-64.963463,-49.402652,104.031323
43538.0,2025-12-15T02:10:43.818942,0.609313,0.656821,-0.144758,-0.629829,0.388519,6.498693,6.435249,-15.767677,-11.311657,4.018783,1.802501,-76.374709,-45.633924,97.830265
43561.0,2025-12-15T02:10:43.849553,0.639924,0.684273,-0.200964,-0.600495,0.361649,11.103058,1.147633,-14.556832,-3.201799,5.255556,0.949224,-74.401473,-42.566699,88.659372
43585.0,2025-12-15T02:10:43.893772,0.684143,0.714743,-0.256067,-0.562651,0.327102,11.695230,-4.178378,-17.491901,-3.253997,5.984196,0.508205,-72.199865,-39.552293,78.565600
43609.0,2025-12-15T02:10:43.895200,0.685571,0.721043,-0.262881,-0.546922,0.334465,12.629189,-5.384454,-16.548773,0.506386,1.270401,0.928984,-70.517886,-37.796553,76.980358
43638.0,2025-12-15T02:10:43.924335,0.714705,0.701041,-0.291211,-0.557824,0.335514,7.452161,-3.870826,-13.786890,-1.646513,-0.446805,1.210214,-75.112456,-35.923476,79.143537
43665.0,2025-12-15T02:10:43.955683,0.746053,0.701527,-0.300983,-0.549382,0.339777,7.745126,-3.517264,-15.102261,0.085607,0.822990,0.806479,-74.866458,-34.491065,78.419114
43685.0,2025-12-15T02:10:43.969674,0.760044,0.705026,-0.315318,-0.535119,0.342287,8.937029,-3.184801,-15.501076,-0.007071,1.488780,1.002487,-74.267430,-32.594346,76.759018
