t_imu_ms,pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_lin_mps2,ay_lin_mps2,az_lin_mps2,gx_rads,gy_rads,gz_rads,roll_deg,pitch_deg,yaw_deg
1422294.0,2025-12-15T04:17:18.797702,0.052589,-0.302274,-0.005313,-0.016642,-0.953061,0.018442,0.092635,0.010280,-0.003029,0.000277,-0.000253,2.001974,-0.003762,144.805911
1422343.0,2025-12-15T04:17:19.813215,1.068103,-0.301754,-0.005251,-0.016526,-0.953228,0.013904,0.084545,0.024407,-0.001423,0.001598,0.000898,1.987139,-0.002154,144.868554
1422385.0,2025-12-15T04:17:19.813215,1.068103,-0.301689,-0.006983,-0.003614,-0.953374,-0.027325,-0.158060,0.040954,0.006335,0.001922,0.000362,0.636304,-0.637915,144.877167
1422427.0,2025-12-15T04:17:19.813215,1.068103,-0.301739,-0.005043,-0.016488,-0.953235,0.014360,0.089182,0.025261,0.005683,0.001996,0.000238,1.975742,0.019210,144.870737
1422471.0,2025-12-15T04:17:19.813215,1.068103,-0.301362,-0.005025,-0.016278,-0.953358,0.022693,0.103695,0.015992,-0.000909,-0.000401,-0.000596,1.952198,0.013220,144.916167
1422505.0,2025-12-15T04:17:19.813215,1.068103,-0.301311,-0.006863,-0.004367,-0.953491,-0.022384,-0.147070,0.041820,-0.003308,-0.002582,0.000001,0.714110,-0.599066,144.922302
1422554.0,2025-12-15T04:17:19.813215,1.068103,-0.301367,-0.006842,-0.004680,-0.953472,-0.023158,-0.143386,0.022041,-0.003906,-0.003125,0.000150,0.747658,-0.586001,144.915521
1422592.0,2025-12-15T04:17:19.813215,1.068103,-0.301416,-0.004801,-0.016384,-0.953340,0.012856,0.095566,0.058197,-0.002458,-0.000865,0.000187,1.956047,0.041410,144.910124
1422628.0,2025-12-15T04:17:19.813215,1.068103,-0.301350,-0.008254,-0.005024,-0.953465,-0.001554,-0.134526,0.017525,0.000299,0.001297,-0.000602,0.834007,-0.728316,144.915586
1422675.0,2025-12-15T04:17:19.813215,1.068103,-0.300948,-0.008100,-0.005476,-0.953591,0.003663,-0.123939,0.054377,0.000191,0.000240,-0.000800,0.877848,-0.696230,144.963876
1422707.0,2025-12-15T04:17:19.813215,1.068103,-0.301024,-0.004580,-0.016792,-0.953458,0.000104,0.101792,0.061789,-0.003029,0.000775,-0.000051,1.993068,0.078804,144.957704
1422747.0,2025-12-15T04:17:19.813215,1.068103,-0.300960,-0.004630,-0.016508,-0.953483,0.011363,0.098570,0.036004,0.000171,0.000108,-0.000664,1.963732,0.063449,144.965186
1422793.0,2025-12-15T04:17:19.818246,1.073134,-0.300900,-0.007338,-0.004891,-0.953615,-0.009965,-0.134496,0.034309,0.000958,-0.000855,-0.000016,0.787624,-0.633274,144.970928
1422833.0,2025-12-15T04:17:19.818246,1.073134,-0.300942,-0.005043,-0.016541,-0.953486,0.010542,0.089936,0.034161,-0.001241,-0.002693,0.000944,1.981594,0.019412,144.966562
1422868.0,2025-12-15T04:17:19.818246,1.073134,-0.301409,-0.005175,-0.016055,-0.953346,0.015619,0.086327,0.024172,-0.001794,-0.002353,0.000384,1.933002,-0.010866,144.910135
1422910.0,2025-12-15T04:17:19.818246,1.073134,-0.301348,-0.008070,-0.004055,-0.953472,-0.011156,-0.162589,0.031139,-0.001126,-0.000658,-0.000561,0.721770,-0.741750,144.916719
1422953.0,2025-12-15T04:17:19.818246,1.073134,-0.301368,-0.007900,-0.004484,-0.953465,-0.000415,-0.146336,0.024087,-0.000964,0.001352,0.000010,0.762844,-0.708260,144.914208
1422991.0,2025-12-15T04:17:19.818246,1.073134,-0.301468,-0.004268,-0.015884,-0.953334,-0.000199,0.084666,0.036004,0.000675,0.001054,-0.001446,1.883043,0.082445,144.904838
1423031.0,2025-12-15T04:17:19.820655,1.075543,-0.301410,-0.008215,-0.004599,-0.953448,0.004469,-0.141039,0.016346,-0.000514,-0.001417,-0.001011,0.786267,-0.738724,144.908719
1423073.0,2025-12-15T04:17:19.820655,1.075543,-0.301679,-0.008108,-0.004874,-0.953363,0.009472,-0.138918,0.044024,-0.003278,-0.002872,-0.000079,0.812891,-0.717262,144.876336
1423117.0,2025-12-15T04:17:19.820655,1.075543,-0.301756,-0.004166,-0.016832,-0.953228,-0.001105,0.114430,0.017594,-0.000668,-0.001583,0.000133,1.983058,0.126964,144.870560
1423156.0,2025-12-15T04:17:19.821672,1.076559,-0.301192,-0.004170,-0.016692,-0.953408,0.012352,0.107283,0.045727,-0.000035,-0.000452,-0.000634,1.968001,0.120558,144.938303
1423200.0,2025-12-15T04:17:19.821672,1.076559,-0.301117,-0.008024,-0.005273,-0.953539,0.002796,-0.130365,0.001671,0.000909,-0.000996,-0.000007,0.853159,-0.694844,144.943792
1423241.0,2025-12-15T04:17:19.821672,1.076559,-0.301204,-0.007950,-0.005669,-0.953510,-0.000954,-0.124622,0.030756,0.001954,-0.001133,-0.000659,0.893918,-0.673022,144.933207
1423282.0,2025-12-15T04:17:19.821672,1.076559,-0.301283,-0.003351,-0.016751,-0.953382,-0.010561,0.121112,0.034138,-0.000998,-0.000365,-0.000014,1.946082,0.212241,144.928905
1423322.0,2025-12-15T04:17:19.822671,1.077559,-0.301188,-0.008747,-0.005616,-0.953508,0.018843,-0.127661,0.021861,-0.002541,-0.002588,0.000148,0.915687,-0.761928,144.934016
1423364.0,2025-12-15T04:17:19.857085,1.111973,-0.300826,-0.008561,-0.006024,-0.953622,0.026494,-0.121111,0.032780,-0.002109,-0.003137,0.000187,0.953509,-0.727932,144.977579
1423404.0,2025-12-15T04:17:19.899353,1.154241,-0.300929,-0.003294,-0.016743,-0.953494,-0.015759,0.106021,0.043284,-0.001208,-0.002465,-0.000603,1.943396,0.217452,144.971654
1423448.0,2025-12-15T04:17:19.972435,1.227322,-0.300597,-0.003450,-0.016406,-0.953604,-0.016122,0.097810,0.029258,-0.006619,-0.004711,0.000004,1.911940,0.188143,145.011099
