t_imu_ms,pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_lin_mps2,ay_lin_mps2,az_lin_mps2,gx_rads,gy_rads,gz_rads,roll_deg,pitch_deg,yaw_deg
76396.0,2025-12-15T02:12:48.035693,0.053658,0.441118,-0.223650,-0.398703,0.772290,0.037347,-0.018101,0.052267,0.012783,0.002131,0.000000,-54.405532,-0.361245,120.717233
76428.0,2025-12-15T02:12:48.080227,0.098192,0.439908,-0.223269,-0.398638,0.773124,0.019227,0.025025,0.056106,-0.017044,0.002131,0.003196,-54.374358,-0.315076,120.882050
76447.0,2025-12-15T02:12:48.113356,0.131322,0.440363,-0.222428,-0.397092,0.773902,-0.005541,-0.003017,0.024102,0.010653,0.002131,0.000000,-54.147850,-0.312482,120.878515
76478.0,2025-12-15T02:12:48.152513,0.170478,0.439709,-0.223710,-0.398283,0.773292,0.013103,0.003416,0.052930,-0.006392,0.002131,0.002131,-54.362546,-0.244645,120.878868
76502.0,2025-12-15T02:12:48.372271,0.390236,0.439216,-0.224719,-0.399494,0.772654,-0.009319,-0.003059,0.048902,0.007457,0.003196,0.000000,-54.562417,-0.210165,120.876154
76531.0,2025-12-15T02:12:48.385553,0.403518,0.438008,-0.224301,-0.399397,0.773511,-0.023091,0.028438,0.050365,-0.017044,0.001065,0.002131,-54.525233,-0.164981,121.042786
76555.0,2025-12-15T02:12:48.385553,0.403518,0.438894,-0.222649,-0.398500,0.773949,0.009875,0.001104,0.043375,0.013848,0.002131,-0.002131,-54.319967,-0.295677,121.037961
76577.0,2025-12-15T02:12:48.386896,0.404861,0.438433,-0.223569,-0.399995,0.773174,0.005896,0.004382,0.052179,-0.010653,0.003196,0.002131,-54.546011,-0.288045,121.037182
76602.0,2025-12-15T02:12:48.394323,0.412288,0.439137,-0.222265,-0.398798,0.773768,0.012394,0.003582,0.044265,0.009587,0.003196,0.000000,-54.329135,-0.360478,121.032474
76627.0,2025-12-15T02:12:48.400321,0.418286,0.437870,-0.221843,-0.398654,0.774681,0.041146,0.011646,0.049387,-0.015979,0.003196,0.002131,-54.286650,-0.309568,121.206112
76654.0,2025-12-15T02:12:48.401320,0.419285,0.438690,-0.220318,-0.399946,0.773986,0.014350,-0.037588,0.036844,0.018109,0.003196,-0.002131,-54.335728,-0.564790,121.201396
76682.0,2025-12-15T02:12:48.401320,0.419285,0.437725,-0.222189,-0.400658,0.773630,0.013222,-0.005219,0.057220,-0.019175,0.002131,0.003196,-54.533608,-0.399469,121.202981
76708.0,2025-12-15T02:12:48.401320,0.419285,0.436628,-0.221693,-0.400402,0.774523,-0.045659,-0.026847,0.034955,0.004261,0.003196,0.001065,-54.474019,-0.357530,121.360889
76729.0,2025-12-15T02:12:48.402321,0.420286,0.435601,-0.223709,-0.399603,0.774935,-0.016058,0.018752,0.052631,-0.006392,0.003196,0.003196,-54.511166,-0.081047,121.359962
76756.0,2025-12-15T02:12:48.402321,0.420286,0.436621,-0.221799,-0.399339,0.775046,-0.006374,0.004011,0.033967,0.005326,0.003196,-0.001065,-54.361120,-0.281380,121.355097
76781.0,2025-12-15T02:12:48.430834,0.448799,0.435967,-0.223062,-0.400585,0.774408,-0.010782,-0.002742,0.041530,-0.009587,0.002131,0.003196,-54.580852,-0.217789,121.356180
76812.0,2025-12-15T02:12:48.455263,0.473228,0.434847,-0.222507,-0.400218,0.775387,-0.043877,0.039496,0.033303,0.006392,0.004261,-0.001065,-54.504745,-0.172375,121.520242
76834.0,2025-12-15T02:12:48.485595,0.503560,0.435497,-0.221277,-0.401805,0.774553,0.003058,-0.022196,0.041705,-0.002131,0.002131,0.000000,-54.606129,-0.411850,121.518393
76858.0,2025-12-15T02:12:48.501960,0.519925,0.434855,-0.222563,-0.400270,0.775339,0.005525,-0.064951,0.046588,-0.010653,0.003196,0.002131,-54.514157,-0.171584,121.515943
