t_imu_ms,pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_lin_mps2,ay_lin_mps2,az_lin_mps2,gx_rads,gy_rads,gz_rads,roll_deg,pitch_deg,yaw_deg
261195.0,2025-12-15T17:00:37.850224,0.062063,0.244958,0.017374,0.012821,-0.969293,-0.006284,-0.183596,0.088322,0.001218,-0.002275,0.004929,-0.937204,2.290240,-151.653249
261240.0,2025-12-15T17:00:39.038098,1.249937,0.251194,0.013439,0.010594,-0.967785,0.074607,-0.134839,0.092103,0.000567,-0.002941,0.003455,-0.788500,1.795631,-150.911633
261283.0,2025-12-15T17:00:39.038098,1.249937,0.251479,0.015660,-0.001028,-0.967736,-0.041465,0.086457,0.097898,0.000414,-0.002301,0.005499,0.565556,1.707269,-150.857798
261320.0,2025-12-15T17:00:39.066108,1.277948,0.259145,0.012865,-0.002717,-0.965749,0.013091,0.119131,0.089267,0.000375,-0.002940,0.004414,0.682891,1.343207,-149.950715
261360.0,2025-12-15T17:00:39.066108,1.277948,0.259067,0.016594,0.008471,-0.965680,-0.006194,-0.096854,0.072059,0.000366,-0.002300,0.004944,-0.445074,2.088215,-149.973404
261402.0,2025-12-15T17:00:39.066108,1.277948,0.259328,0.013581,-0.003055,-0.965689,-0.001482,0.132220,0.088358,0.001161,-0.002139,0.004280,0.741943,1.412189,-149.927501
261440.0,2025-12-15T17:00:39.068122,1.279961,0.265348,0.009210,-0.005095,-0.964095,0.065771,0.194652,0.047382,0.000558,-0.002903,0.004112,0.843028,0.862651,-149.216595
261473.0,2025-12-15T17:00:39.070654,1.282493,0.265285,0.015494,0.004974,-0.964033,-0.009910,-0.032994,0.074257,-0.000387,-0.002290,0.004071,-0.078444,1.863189,-149.229328
261522.0,2025-12-15T17:00:39.070654,1.282493,0.271500,0.010587,0.002523,-0.962377,0.076848,0.040842,0.066444,-0.000629,-0.001317,0.003244,0.051134,1.246093,-148.490431
261556.0,2025-12-15T17:00:39.073378,1.285218,0.271503,0.021630,0.006802,-0.962170,-0.112698,-0.084146,0.107467,-0.000684,-0.001095,0.003853,-0.077106,2.597336,-148.485967
261605.0,2025-12-15T17:00:39.075824,1.287663,0.271708,0.011525,0.000659,-0.962310,0.059054,0.063778,0.082596,-0.000698,-0.001835,0.004802,0.286258,1.291503,-148.462746
261640.0,2025-12-15T17:00:39.077410,1.289250,0.278797,0.009236,-0.000651,-0.960305,0.082098,0.127730,0.083166,0.000096,-0.002022,0.004245,0.366738,0.995641,-147.618525
261680.0,2025-12-15T17:00:39.078285,1.290125,0.278748,0.020054,0.006122,-0.960135,-0.071670,-0.079801,0.064719,-0.000513,-0.001258,0.003289,-0.033050,2.402730,-147.622342
261725.0,2025-12-15T17:00:39.080984,1.292824,0.285140,0.016206,0.004194,-0.958340,-0.023101,0.000120,0.093149,0.000148,-0.001882,0.003869,0.068984,1.917068,-146.859691
261769.0,2025-12-15T17:00:39.080984,1.292824,0.285184,0.004512,0.006135,-0.958443,0.208372,0.025936,0.083504,0.001106,-0.002831,0.004807,-0.526433,0.696014,-146.862515
261803.0,2025-12-15T17:00:39.080984,1.292824,0.285326,0.016086,0.003873,-0.958288,-0.028216,-0.002088,0.104722,0.001347,-0.002273,0.005043,0.100670,1.893414,-146.836956
261846.0,2025-12-15T17:00:39.080984,1.292824,0.293129,0.012770,0.001933,-0.955986,0.027948,0.046722,0.105618,-0.000222,-0.002129,0.004288,0.217225,1.464058,-145.903504
261889.0,2025-12-15T17:00:39.080984,1.292824,0.293075,0.023280,0.009340,-0.955760,-0.122363,-0.156512,0.092397,0.000225,-0.001281,0.004112,-0.241408,2.864488,-145.910727
261930.0,2025-12-15T17:00:39.083036,1.294875,0.300178,0.020295,0.007676,-0.953636,-0.089253,-0.094287,0.095163,0.000328,-0.002680,0.004071,-0.140888,2.482650,-145.057967
261967.0,2025-12-15T17:00:39.084079,1.295918,0.300393,0.010876,0.000524,-0.953753,0.061588,0.087503,0.106534,-0.001240,-0.001438,0.004857,0.317195,1.206744,-145.032129
262012.0,2025-12-15T17:00:39.084079,1.295918,0.300333,0.020412,0.009642,-0.953567,-0.076894,-0.137913,0.094072,0.000811,-0.001117,0.004242,-0.351433,2.563179,-145.043470
262056.0,2025-12-15T17:00:39.084079,1.295918,0.307363,0.017268,0.007753,-0.951404,-0.019643,-0.084556,0.076893,0.001273,-0.001841,0.004104,-0.237264,2.156225,-144.197113
262089.0,2025-12-15T17:00:39.084079,1.295918,0.307581,0.010101,-0.001755,-0.951467,0.050749,0.147778,0.065508,0.000591,-0.002024,0.004069,0.547511,1.039519,-144.166038
262133.0,2025-12-15T17:00:39.084079,1.295918,0.313193,0.005543,-0.003326,-0.949667,0.128184,0.202288,0.064551,0.000416,-0.002071,0.004060,0.560902,0.483849,-143.493264
262178.0,2025-12-15T17:00:39.084079,1.295918,0.313181,0.016249,0.005328,-0.949539,-0.018927,-0.028546,0.061114,0.000374,-0.001255,0.004885,0.003443,1.959640,-143.492322
262223.0,2025-12-15T17:00:39.084079,1.295918,0.318514,0.009840,0.002824,-0.947863,0.087151,0.050771,0.056571,-0.000453,-0.002712,0.004249,0.052465,1.171914,-142.851214
262265.0,2025-12-15T17:00:39.086095,1.297934,0.318522,0.020965,0.006889,-0.947659,-0.109160,-0.086325,0.084656,0.001754,-0.001444,0.004105,0.017167,2.528865,-142.843132
262304.0,2025-12-15T17:00:39.086095,1.297934,0.318686,0.010207,0.001912,-0.947804,0.074056,0.070993,0.090174,0.001510,-0.001127,0.004069,0.165099,1.178494,-142.829312
262350.0,2025-12-15T17:00:39.086095,1.297934,0.324087,0.006080,0.000178,-0.946008,0.141325,0.129020,0.069023,0.000652,-0.001844,0.004060,0.206543,0.665740,-142.177477
262385.0,2025-12-15T17:00:39.086095,1.297934,0.324106,0.017263,0.005610,-0.945846,-0.041806,-0.041364,0.089982,-0.001182,-0.001219,0.004865,0.033120,2.079927,-142.170033
262431.0,2025-12-15T17:00:39.136580,1.348419,0.330422,0.015649,0.004957,-0.943690,-0.003569,-0.025066,0.104855,-0.001620,-0.001867,0.004260,0.056508,1.880236,-141.404837
262467.0,2025-12-15T17:00:39.136580,1.348419,0.330531,0.003140,0.002094,-0.943787,0.196326,0.123610,0.088872,-0.000921,-0.002846,0.004105,-0.107502,0.418879,-141.398046
262508.0,2025-12-15T17:00:39.190342,1.402182,0.330586,0.014644,0.004493,-0.943651,0.009480,0.006945,0.079868,0.001633,-0.003074,0.004069,0.068928,1.754000,-141.385533
262548.0,2025-12-15T17:00:39.198919,1.410758,0.336830,0.010757,0.002559,-0.941500,0.059657,0.063293,0.074206,-0.000115,-0.001536,0.004858,0.139136,1.259476,-140.628194
262586.0,2025-12-15T17:00:39.250440,1.462279,0.336808,0.020936,0.008526,-0.941302,-0.094960,-0.112116,0.113398,0.000242,-0.001947,0.004258,-0.111737,2.588190,-140.627005
262628.0,2025-12-15T17:00:39.316826,1.528665,0.343591,0.017602,0.007052,-0.938928,-0.047001,-0.067114,0.107571,0.000335,-0.001236,0.004104,-0.065742,2.172034,-139.802144
262669.0,2025-12-15T17:00:39.318047,1.529886,0.343788,0.008940,-0.000998,-0.939004,0.073089,0.144819,0.094235,0.001152,-0.001871,0.004069,0.459587,0.922688,-139.778897
262709.0,2025-12-15T17:00:39.376850,1.588690,0.343735,0.017338,0.007813,-0.938874,-0.032998,-0.073993,0.092402,0.000557,-0.002033,0.004060,-0.157772,2.173604,-139.786165
262749.0,2025-12-15T17:00:39.434938,1.646777,0.351875,0.013959,0.005562,-0.935926,0.027730,-0.007561,0.051886,0.000410,-0.002072,0.004058,-0.033738,1.721625,-138.791513
262793.0,2025-12-15T17:00:39.496896,1.708735,0.352057,0.023734,-0.002829,-0.935674,-0.220409,0.080173,0.062535,0.000374,-0.002082,0.004057,1.262095,2.431359,-138.734596
262840.0,2025-12-15T17:00:39.498957,1.710797,0.357005,0.018255,-0.004421,-0.933914,-0.124261,0.146949,0.089564,0.000365,-0.002084,0.004855,1.220592,1.773073,-138.140598
262877.0,2025-12-15T17:00:39.549390,1.761229,0.356944,0.012990,0.007827,-0.934003,0.041480,-0.042598,0.094661,0.000363,-0.002906,0.005061,-0.306529,1.710746,-138.174319
262920.0,2025-12-15T17:00:39.615227,1.827066,0.364626,0.010049,0.005808,-0.931082,0.097284,0.013017,0.096823,0.001160,-0.002292,0.004310,-0.199801,1.315001,-137.230093
262956.0,2025-12-15T17:00:39.615227,1.827066,0.364726,0.021746,0.004548,-0.930850,-0.143129,-0.038667,0.096352,0.000564,-0.002137,0.004918,0.424169,2.510502,-137.198193
262996.0,2025-12-15T17:00:39.677932,1.889771,0.364819,0.009646,0.004725,-0.931016,0.090439,0.034213,0.076149,0.000412,-0.002098,0.004270,-0.100822,1.226761,-137.205558
263038.0,2025-12-15T17:00:39.729544,1.941383,0.369083,0.002780,0.002679,-0.929388,0.195094,0.137962,0.051827,0.001180,-0.001284,0.004109,-0.167749,0.409376,-136.682062
263082.0,2025-12-15T17:00:39.729544,1.941383,0.369141,0.014387,0.005023,-0.929248,0.006050,0.004595,0.064186,0.000568,-0.001884,0.004070,0.073773,1.744723,-136.668291
263120.0,2025-12-15T17:00:39.797723,2.009562,0.375052,0.010833,0.003752,-0.926933,0.057990,0.057791,0.079796,0.000411,-0.002849,0.004872,0.067070,1.312067,-135.941103
263164.0,2025-12-15T17:00:39.847910,2.059749,0.375053,0.021942,0.007667,-0.926712,-0.113419,-0.099293,0.089418,0.000375,-0.002277,0.004262,0.128933,2.660609,-135.929357
